Date,Open,High,Low,Close,Adj Close,Volume
2008-04-22,1380.000000,1380.000000,1330.000000,1330.000000,908.943420,8922500
2008-04-23,1330.000000,1350.000000,1300.000000,1310.000000,895.275024,9600000
2008-04-24,1320.000000,1340.000000,1320.000000,1320.000000,902.109192,3777500
2008-04-25,1300.000000,1330.000000,1290.000000,1300.000000,888.440979,20
2008-04-28,1300.000000,1300.000000,1290.000000,1290.000000,881.606506,9305000
2008-04-29,1330.000000,1360.000000,1310.000000,1340.000000,915.777222,8955000
2008-04-30,1340.000000,1370.000000,1340.000000,1360.000000,929.445740,6122500
2008-05-05,1400.000000,1410.000000,1380.000000,1410.000000,963.616638,10215000
2008-05-06,1430.000000,1430.000000,1370.000000,1380.000000,943.114441,2095000
2008-05-07,1390.000000,1390.000000,1370.000000,1370.000000,936.279968,2675000
2008-05-08,1370.000000,1370.000000,1350.000000,1350.000000,922.611511,1170000
2008-05-09,1350.000000,1360.000000,1350.000000,1360.000000,929.445740,1012500
2008-05-12,1360.000000,1380.000000,1360.000000,1370.000000,936.279968,757500
2008-05-13,1370.000000,1370.000000,1350.000000,1350.000000,922.611511,10285000
2008-05-14,1360.000000,1380.000000,1360.000000,1380.000000,943.114441,1632500
2008-05-15,1380.000000,1380.000000,1360.000000,1370.000000,936.279968,5715000
2008-05-16,1360.000000,1360.000000,1340.000000,1350.000000,922.611511,5215000
2008-05-21,1320.000000,1370.000000,1320.000000,1370.000000,936.279968,10607500
2008-05-22,1360.000000,1370.000000,1350.000000,1370.000000,936.279968,6437500
2008-05-23,1370.000000,1370.000000,1360.000000,1370.000000,936.279968,3957500
2008-05-26,1360.000000,1360.000000,1330.000000,1340.000000,915.777222,6297500
2008-05-27,1320.000000,1350.000000,1320.000000,1320.000000,902.109192,4255000
2008-05-28,1360.000000,1360.000000,1340.000000,1340.000000,915.777222,5835000
2008-05-29,1350.000000,1360.000000,1340.000000,1340.000000,915.777222,3932500
2008-05-30,1350.000000,1370.000000,1340.000000,1350.000000,922.611511,6822500
2008-06-02,1350.000000,1370.000000,1350.000000,1350.000000,922.611511,4190000
2008-06-03,1350.000000,1370.000000,1340.000000,1370.000000,936.279968,5870000
2008-06-04,1370.000000,1400.000000,1360.000000,1390.000000,949.948425,7562500
2008-06-05,1380.000000,1390.000000,1360.000000,1360.000000,929.445740,3607500
2008-06-06,1350.000000,1380.000000,1350.000000,1350.000000,922.611511,20
2008-06-09,1340.000000,1350.000000,1330.000000,1350.000000,922.611511,9347500
2008-06-10,1340.000000,1350.000000,1340.000000,1340.000000,915.777222,1082500
2008-06-11,1350.000000,1350.000000,1340.000000,1350.000000,922.611511,20
2008-06-12,1350.000000,1350.000000,1330.000000,1330.000000,908.943420,15300000
2008-06-13,1340.000000,1350.000000,1340.000000,1350.000000,922.611511,3580000
2008-06-16,1370.000000,1370.000000,1340.000000,1370.000000,936.279968,20
2008-06-17,1350.000000,1370.000000,1350.000000,1350.000000,922.611511,20
2008-06-18,1350.000000,1360.000000,1350.000000,1350.000000,922.611511,20
2008-06-19,1340.000000,1360.000000,1340.000000,1340.000000,915.777222,20
2008-06-20,1320.000000,1360.000000,1320.000000,1320.000000,902.109192,20
2008-06-23,1360.000000,1360.000000,1330.000000,1360.000000,929.445740,20
2008-06-24,1350.000000,1360.000000,1340.000000,1350.000000,922.611511,1382500
2008-06-25,1360.000000,1360.000000,1330.000000,1360.000000,929.445740,20
2008-06-26,1350.000000,1360.000000,1350.000000,1350.000000,922.611511,20
2008-06-27,1330.000000,1340.000000,1320.000000,1330.000000,932.001709,4115000
2008-06-30,1350.000000,1350.000000,1330.000000,1350.000000,946.016663,20
2008-07-01,1360.000000,1360.000000,1340.000000,1360.000000,953.024292,20
2008-07-02,1330.000000,1350.000000,1330.000000,1330.000000,932.001709,20
2008-07-03,1330.000000,1330.000000,1310.000000,1330.000000,932.001709,20
2008-07-04,1330.000000,1330.000000,1300.000000,1330.000000,932.001709,20
2008-07-07,1340.000000,1340.000000,1330.000000,1340.000000,939.008972,20
2008-07-08,1350.000000,1350.000000,1330.000000,1350.000000,946.016663,20
2008-07-09,1360.000000,1360.000000,1340.000000,1360.000000,953.024292,20
2008-07-10,1320.000000,1360.000000,1310.000000,1320.000000,924.994202,20
2008-07-11,1290.000000,1320.000000,1290.000000,1290.000000,903.971436,20
2008-07-14,1290.000000,1310.000000,1290.000000,1290.000000,903.971436,987500
2008-07-15,1270.000000,1300.000000,1260.000000,1270.000000,889.956482,20
2008-07-16,1240.000000,1270.000000,1230.000000,1240.000000,868.934143,20
2008-07-17,1240.000000,1270.000000,1240.000000,1240.000000,868.934143,20
2008-07-18,1270.000000,1270.000000,1240.000000,1270.000000,889.956482,20
2008-07-21,1280.000000,1280.000000,1270.000000,1280.000000,896.964050,20
2008-07-22,1310.000000,1310.000000,1270.000000,1310.000000,917.986755,20
2008-07-23,1320.000000,1320.000000,1300.000000,1320.000000,924.994202,5010000
2008-07-24,1320.000000,1320.000000,1280.000000,1320.000000,924.994202,7242500
2008-07-25,1310.000000,1310.000000,1300.000000,1310.000000,917.986755,152500
2008-07-28,1330.000000,1330.000000,1310.000000,1330.000000,932.001709,20
2008-07-29,1310.000000,1340.000000,1310.000000,1310.000000,917.986755,20
2008-07-31,1310.000000,1400.000000,1310.000000,1380.000000,967.039673,21667500
2008-08-01,1320.000000,1370.000000,1310.000000,1320.000000,924.994202,20
2008-08-04,1360.000000,1380.000000,1320.000000,1360.000000,953.024292,20
2008-08-05,1380.000000,1400.000000,1360.000000,1380.000000,967.039673,20
2008-08-06,1400.000000,1420.000000,1380.000000,1400.000000,981.054321,20
2008-08-07,1420.000000,1420.000000,1400.000000,1420.000000,995.069519,20
2008-08-08,1400.000000,1420.000000,1390.000000,1400.000000,981.054321,20
2008-08-11,1370.000000,1400.000000,1370.000000,1370.000000,960.031982,20
2008-08-12,1360.000000,1370.000000,1360.000000,1360.000000,953.024292,20
2008-08-13,1360.000000,1370.000000,1360.000000,1360.000000,953.024292,1600000
2008-08-14,1350.000000,1370.000000,1350.000000,1350.000000,946.016663,20
2008-08-15,1370.000000,1370.000000,1330.000000,1370.000000,960.031982,20
2008-08-19,1360.000000,1370.000000,1350.000000,1360.000000,953.024292,20
2008-08-20,1370.000000,1370.000000,1350.000000,1370.000000,960.031982,3230000
2008-08-21,1410.000000,1440.000000,1380.000000,1410.000000,988.062134,20
2008-08-22,1400.000000,1420.000000,1400.000000,1400.000000,981.054321,20
2008-08-25,1440.000000,1440.000000,1400.000000,1440.000000,1009.084778,2745000
2008-08-26,1420.000000,1420.000000,1400.000000,1420.000000,995.069519,20
2008-08-27,1430.000000,1440.000000,1420.000000,1430.000000,1002.076965,20
2008-08-28,1440.000000,1450.000000,1430.000000,1440.000000,1009.084778,20
2008-08-29,1450.000000,1450.000000,1430.000000,1450.000000,1016.092285,7667500
2008-09-01,1480.000000,1480.000000,1440.000000,1480.000000,1037.114746,20
2008-09-02,1480.000000,1480.000000,1460.000000,1480.000000,1037.114746,20
2008-09-03,1520.000000,1530.000000,1480.000000,1520.000000,1065.145264,20
2008-09-04,1490.000000,1510.000000,1480.000000,1490.000000,1044.122314,20
2008-09-05,1490.000000,1540.000000,1460.000000,1490.000000,1044.122314,20
2008-09-08,1550.000000,1550.000000,1490.000000,1550.000000,1086.167603,20
2008-09-09,1530.000000,1550.000000,1520.000000,1530.000000,1072.152588,20
2008-09-10,1520.000000,1600.000000,1500.000000,1520.000000,1065.145264,20
2008-09-11,1490.000000,1540.000000,1420.000000,1490.000000,1044.122314,20
2008-09-12,1460.000000,1480.000000,1380.000000,1380.000000,967.039673,9825000
2008-09-15,1380.000000,1450.000000,1370.000000,1450.000000,1016.092285,11100000
2008-09-16,1400.000000,1430.000000,1390.000000,1400.000000,981.054321,20
2008-09-17,1400.000000,1430.000000,1380.000000,1400.000000,981.054321,20
2008-09-18,1380.000000,1410.000000,1340.000000,1380.000000,967.039673,20
2008-09-19,1360.000000,1430.000000,1360.000000,1360.000000,953.024292,20
2008-09-22,1400.000000,1430.000000,1360.000000,1400.000000,981.054321,20
2008-09-23,1390.000000,1410.000000,1390.000000,1390.000000,974.047119,20
2008-09-24,1440.000000,1490.000000,1390.000000,1440.000000,1009.084778,20
2008-09-25,1490.000000,1530.000000,1440.000000,1490.000000,1044.122314,20
2008-09-26,1570.000000,1570.000000,1490.000000,1570.000000,1100.182495,20
2008-10-06,1480.000000,1540.000000,1440.000000,1480.000000,1037.114746,20
2008-10-07,1510.000000,1580.000000,1460.000000,1510.000000,1058.137451,20
2008-10-08,1430.000000,1500.000000,1430.000000,1430.000000,1002.076965,20
2008-10-09,1430.000000,1430.000000,1430.000000,1430.000000,1002.076965,0
2008-10-10,1430.000000,1430.000000,1430.000000,1430.000000,1002.076965,0
2008-10-13,1500.000000,1560.000000,1300.000000,1500.000000,1051.129639,12687500
2008-10-14,1610.000000,1640.000000,1560.000000,1610.000000,1128.212402,20
2008-10-15,1590.000000,1610.000000,1580.000000,1590.000000,1114.197510,20
2008-10-16,1560.000000,1620.000000,1550.000000,1560.000000,1093.175293,20
2008-10-17,1530.000000,1600.000000,1520.000000,1530.000000,1072.152588,20
2008-10-20,1560.000000,1560.000000,1460.000000,1560.000000,1093.175293,20
2008-10-21,1580.000000,1620.000000,1540.000000,1580.000000,1107.190063,20
2008-10-22,1580.000000,1620.000000,1570.000000,1580.000000,1107.190063,26492500
2008-10-23,1580.000000,1680.000000,1560.000000,1580.000000,1107.190063,20
2008-10-24,1570.000000,1580.000000,1450.000000,1450.000000,1016.092285,17875000
2008-10-27,1360.000000,1370.000000,1320.000000,1360.000000,953.024292,20
2008-10-28,1310.000000,1310.000000,1230.000000,1230.000000,861.926514,26745000
2008-10-29,1290.000000,1340.000000,1290.000000,1290.000000,903.971436,20
2008-10-30,1350.000000,1400.000000,1300.000000,1350.000000,946.016663,20
2008-10-31,1350.000000,1510.000000,1340.000000,1490.000000,1044.122314,9465000
2008-11-03,1590.000000,1600.000000,1580.000000,1590.000000,1114.197510,20
2008-11-04,1590.000000,1620.000000,1560.000000,1590.000000,1114.197510,20
2008-11-05,1590.000000,1620.000000,1580.000000,1590.000000,1114.197510,13162500
2008-11-06,1570.000000,1590.000000,1520.000000,1570.000000,1100.182495,20
2008-11-07,1550.000000,1600.000000,1510.000000,1550.000000,1086.167603,20
2008-11-10,1600.000000,1630.000000,1580.000000,1600.000000,1121.205078,20
2008-11-11,1600.000000,1610.000000,1590.000000,1600.000000,1121.205078,11015000
2008-11-12,1570.000000,1590.000000,1550.000000,1570.000000,1100.182495,20
2008-11-13,1530.000000,1550.000000,1510.000000,1530.000000,1072.152588,20
2008-11-14,1520.000000,1560.000000,1490.000000,1520.000000,1065.145264,20
2008-11-17,1530.000000,1530.000000,1510.000000,1530.000000,1072.152588,20
2008-11-18,1570.000000,1580.000000,1510.000000,1570.000000,1100.182495,20
2008-11-19,1600.000000,1620.000000,1560.000000,1600.000000,1121.205078,20
2008-11-20,1580.000000,1670.000000,1510.000000,1580.000000,1107.190063,20
2008-11-21,1590.000000,1610.000000,1540.000000,1590.000000,1114.197510,20
2008-11-24,1590.000000,1590.000000,1500.000000,1500.000000,1051.129639,11350000
2008-11-25,1500.000000,1540.000000,1420.000000,1500.000000,1051.129639,20
2008-11-26,1510.000000,1510.000000,1470.000000,1510.000000,1058.137451,20
2008-11-27,1490.000000,1510.000000,1490.000000,1490.000000,1057.427612,20
2008-11-28,1490.000000,1540.000000,1490.000000,1540.000000,1092.911865,8880000
2008-12-01,1530.000000,1570.000000,1510.000000,1530.000000,1085.815308,20
2008-12-02,1540.000000,1550.000000,1500.000000,1540.000000,1092.911865,20
2008-12-03,1550.000000,1600.000000,1520.000000,1550.000000,1100.008789,20
2008-12-04,1500.000000,1570.000000,1500.000000,1500.000000,1064.524536,20
2008-12-05,1500.000000,1540.000000,1500.000000,1500.000000,1064.524536,1322500
2008-12-09,1610.000000,1610.000000,1550.000000,1610.000000,1142.589600,20
2008-12-10,1560.000000,1640.000000,1540.000000,1560.000000,1107.105835,20
2008-12-11,1510.000000,1560.000000,1500.000000,1510.000000,1071.621338,20
2008-12-12,1480.000000,1520.000000,1450.000000,1480.000000,1050.331055,20
2008-12-15,1530.000000,1540.000000,1510.000000,1530.000000,1085.815308,16207500
2008-12-16,1530.000000,1550.000000,1520.000000,1530.000000,1085.815308,20
2008-12-17,1560.000000,1560.000000,1520.000000,1560.000000,1107.105835,20
2008-12-18,1560.000000,1560.000000,1500.000000,1560.000000,1107.105835,11540000
2008-12-19,1560.000000,1590.000000,1540.000000,1560.000000,1107.105835,12985000
2008-12-22,1580.000000,1590.000000,1550.000000,1580.000000,1121.299072,20
2008-12-23,1600.000000,1600.000000,1560.000000,1600.000000,1135.492798,20
2008-12-24,1600.000000,1610.000000,1590.000000,1600.000000,1135.492798,20
2008-12-30,1560.000000,1610.000000,1560.000000,1560.000000,1107.105835,20
2008-12-31,1560.000000,1560.000000,1560.000000,1560.000000,1107.105835,0
2009-01-05,1620.000000,1620.000000,1560.000000,1620.000000,1149.686401,20
2009-01-06,1620.000000,1670.000000,1600.000000,1640.000000,1163.880127,16432500
2009-01-07,1560.000000,1660.000000,1550.000000,1560.000000,1107.105835,20
2009-01-08,1590.000000,1610.000000,1570.000000,1590.000000,1128.395752,20
2009-01-09,1600.000000,1630.000000,1580.000000,1600.000000,1135.492798,20
2009-01-12,1690.000000,1700.000000,1610.000000,1690.000000,1199.364502,20
2009-01-13,1740.000000,1760.000000,1690.000000,1740.000000,1234.848145,20
2009-01-14,1740.000000,1760.000000,1590.000000,1600.000000,1135.492798,9460000
2009-01-15,1630.000000,1690.000000,1600.000000,1630.000000,1156.783325,20
2009-01-16,1630.000000,1640.000000,1620.000000,1630.000000,1156.783325,20
2009-01-19,1610.000000,1630.000000,1610.000000,1610.000000,1142.589600,20
2009-01-20,1600.000000,1610.000000,1590.000000,1600.000000,1135.492798,8585000
2009-01-21,1590.000000,1680.000000,1580.000000,1680.000000,1192.267578,1850000
2009-01-22,1680.000000,1680.000000,1640.000000,1680.000000,1192.267578,4517500
2009-01-23,1670.000000,1680.000000,1630.000000,1670.000000,1185.170654,20
2009-01-27,1630.000000,1650.000000,1630.000000,1630.000000,1156.783325,20
2009-01-28,1610.000000,1630.000000,1600.000000,1610.000000,1142.589600,20
2009-01-29,1580.000000,1620.000000,1580.000000,1580.000000,1121.299072,20
2009-01-30,1580.000000,1600.000000,1570.000000,1580.000000,1121.299072,3962500
2009-02-02,1580.000000,1600.000000,1580.000000,1580.000000,1121.299072,20
2009-02-03,1580.000000,1600.000000,1570.000000,1580.000000,1121.299072,1510000
2009-02-04,1640.000000,1660.000000,1600.000000,1640.000000,1163.880127,20
2009-02-05,1640.000000,1650.000000,1630.000000,1640.000000,1163.880127,2267500
2009-02-06,1640.000000,1680.000000,1640.000000,1640.000000,1163.880127,20
2009-02-09,1640.000000,1640.000000,1590.000000,1640.000000,1163.880127,20
2009-02-10,1610.000000,1650.000000,1610.000000,1610.000000,1142.589600,20
2009-02-11,1630.000000,1630.000000,1590.000000,1630.000000,1156.783325,20
2009-02-12,1610.000000,1620.000000,1600.000000,1610.000000,1142.589600,20
2009-02-13,1600.000000,1640.000000,1600.000000,1600.000000,1135.492798,20
2009-02-16,1600.000000,1610.000000,1600.000000,1600.000000,1135.492798,20
2009-02-17,1610.000000,1610.000000,1600.000000,1610.000000,1142.589600,20
2009-02-18,1620.000000,1620.000000,1600.000000,1620.000000,1149.686401,20
2009-02-19,1610.000000,1630.000000,1600.000000,1610.000000,1142.589600,20
2009-02-20,1610.000000,1620.000000,1600.000000,1610.000000,1142.589600,20
2009-02-23,1630.000000,1630.000000,1610.000000,1630.000000,1156.783325,20
2009-02-24,1620.000000,1630.000000,1610.000000,1620.000000,1149.686401,1697500
2009-02-25,1630.000000,1630.000000,1610.000000,1630.000000,1156.783325,20
2009-02-26,1610.000000,1630.000000,1600.000000,1610.000000,1142.589600,20
2009-02-27,1610.000000,1620.000000,1600.000000,1610.000000,1142.589600,20
2009-03-02,1600.000000,1620.000000,1600.000000,1600.000000,1135.492798,20
2009-03-03,1600.000000,1600.000000,1560.000000,1600.000000,1135.492798,20
2009-03-04,1590.000000,1600.000000,1580.000000,1590.000000,1128.395752,970000
2009-03-05,1590.000000,1600.000000,1590.000000,1590.000000,1128.395752,5657500
2009-03-06,1600.000000,1600.000000,1580.000000,1600.000000,1135.492798,20
2009-03-10,1620.000000,1620.000000,1600.000000,1620.000000,1149.686401,20
2009-03-11,1620.000000,1630.000000,1610.000000,1620.000000,1149.686401,20
2009-03-12,1590.000000,1620.000000,1590.000000,1590.000000,1128.395752,20
2009-03-13,1590.000000,1610.000000,1580.000000,1590.000000,1128.395752,20
2009-03-16,1580.000000,1600.000000,1580.000000,1580.000000,1121.299072,20
2009-03-17,1570.000000,1610.000000,1570.000000,1570.000000,1114.202393,20
2009-03-18,1580.000000,1580.000000,1560.000000,1580.000000,1121.299072,20
2009-03-19,1590.000000,1610.000000,1580.000000,1580.000000,1121.299072,5437500
2009-03-20,1630.000000,1630.000000,1580.000000,1630.000000,1156.783325,20
2009-03-23,1640.000000,1640.000000,1610.000000,1640.000000,1163.880127,20
2009-03-24,1610.000000,1640.000000,1600.000000,1610.000000,1142.589600,20
2009-03-25,1580.000000,1610.000000,1580.000000,1580.000000,1121.299072,20
2009-03-27,1590.000000,1600.000000,1580.000000,1590.000000,1128.395752,20
2009-03-30,1590.000000,1600.000000,1580.000000,1590.000000,1128.395752,9600000
2009-03-31,1590.000000,1600.000000,1560.000000,1590.000000,1128.395752,15680000
2009-04-01,1550.000000,1600.000000,1540.000000,1550.000000,1100.008789,20
2009-04-02,1560.000000,1560.000000,1500.000000,1560.000000,1107.105835,41175000
2009-04-03,1540.000000,1560.000000,1520.000000,1540.000000,1092.911865,20
2009-04-06,1530.000000,1550.000000,1510.000000,1530.000000,1085.815308,20
2009-04-07,1520.000000,1530.000000,1510.000000,1520.000000,1078.718384,20
2009-04-08,1510.000000,1520.000000,1500.000000,1510.000000,1071.621338,20
2009-04-09,1510.000000,1510.000000,1510.000000,1510.000000,1071.621338,0
2009-04-13,1530.000000,1560.000000,1510.000000,1530.000000,1085.815308,20
2009-04-14,1540.000000,1560.000000,1530.000000,1540.000000,1092.911865,12310000
2009-04-15,1550.000000,1570.000000,1540.000000,1550.000000,1100.008789,20
2009-04-16,1590.000000,1600.000000,1560.000000,1590.000000,1128.395752,20
2009-04-17,1600.000000,1610.000000,1590.000000,1600.000000,1135.492798,21125000
2009-04-20,1580.000000,1600.000000,1560.000000,1580.000000,1121.299072,20
2009-04-22,1560.000000,1580.000000,1560.000000,1560.000000,1107.105835,20
2009-04-23,1550.000000,1580.000000,1540.000000,1550.000000,1100.008789,6335000
2009-04-24,1570.000000,1570.000000,1550.000000,1570.000000,1114.202393,20
2009-04-27,1530.000000,1560.000000,1530.000000,1530.000000,1085.815308,20
2009-04-28,1540.000000,1550.000000,1540.000000,1540.000000,1092.911865,6347500
2009-04-29,1550.000000,1550.000000,1540.000000,1550.000000,1100.008789,20
2009-04-30,1550.000000,1580.000000,1540.000000,1550.000000,1100.008789,20
2009-05-01,1530.000000,1560.000000,1520.000000,1530.000000,1085.815308,20
2009-05-04,1530.000000,1570.000000,1530.000000,1530.000000,1085.815308,32407500
2009-05-05,1530.000000,1560.000000,1530.000000,1530.000000,1085.815308,20
2009-05-06,1570.000000,1600.000000,1520.000000,1570.000000,1114.202393,20
2009-05-07,1550.000000,1590.000000,1550.000000,1550.000000,1100.008789,20
2009-05-08,1540.000000,1560.000000,1530.000000,1540.000000,1092.911865,20
2009-05-11,1560.000000,1570.000000,1530.000000,1560.000000,1107.105835,20
2009-05-12,1570.000000,1580.000000,1560.000000,1570.000000,1114.202393,20
2009-05-13,1570.000000,1580.000000,1560.000000,1570.000000,1114.202393,31145000
2009-05-14,1600.000000,1600.000000,1560.000000,1600.000000,1135.492798,20
2009-05-15,1580.000000,1600.000000,1570.000000,1580.000000,1121.299072,20
2009-05-18,1570.000000,1580.000000,1570.000000,1570.000000,1114.202393,4467500
2009-05-19,1590.000000,1600.000000,1570.000000,1590.000000,1128.395752,20
2009-05-20,1610.000000,1610.000000,1590.000000,1610.000000,1142.589600,20
2009-05-21,1610.000000,1610.000000,1610.000000,1610.000000,1142.589600,0
2009-05-22,1580.000000,1610.000000,1570.000000,1580.000000,1121.299072,20
2009-05-25,1600.000000,1600.000000,1580.000000,1600.000000,1135.492798,20
2009-05-26,1580.000000,1590.000000,1570.000000,1580.000000,1121.299072,20
2009-05-27,1600.000000,1610.000000,1580.000000,1600.000000,1135.492798,20
2009-05-28,1600.000000,1600.000000,1570.000000,1600.000000,1135.492798,20
2009-05-29,1570.000000,1590.000000,1560.000000,1570.000000,1114.202393,20
2009-06-01,1580.000000,1590.000000,1560.000000,1580.000000,1121.299072,20
2009-06-02,1580.000000,1600.000000,1580.000000,1580.000000,1121.299072,16432500
2009-06-03,1600.000000,1600.000000,1570.000000,1600.000000,1135.492798,20
2009-06-04,1600.000000,1610.000000,1580.000000,1600.000000,1135.492798,6240000
2009-06-05,1610.000000,1610.000000,1600.000000,1610.000000,1142.589600,20
2009-06-08,1600.000000,1630.000000,1600.000000,1600.000000,1135.492798,20
2009-06-09,1600.000000,1610.000000,1590.000000,1600.000000,1135.492798,32747500
2009-06-10,1600.000000,1620.000000,1600.000000,1600.000000,1135.492798,20
2009-06-11,1680.000000,1680.000000,1600.000000,1680.000000,1192.267578,20
2009-06-12,1720.000000,1720.000000,1660.000000,1720.000000,1220.654907,20
2009-06-15,1700.000000,1730.000000,1680.000000,1700.000000,1206.461182,5952500
2009-06-16,1720.000000,1720.000000,1650.000000,1720.000000,1220.654907,20
2009-06-17,1660.000000,1720.000000,1660.000000,1660.000000,1178.073730,20
2009-06-18,1660.000000,1690.000000,1620.000000,1660.000000,1178.073730,20
2009-06-19,1740.000000,1740.000000,1630.000000,1740.000000,1234.848145,20
2009-06-22,1730.000000,1740.000000,1670.000000,1730.000000,1227.751465,20
2009-06-23,1740.000000,1740.000000,1670.000000,1740.000000,1234.848145,20
2009-06-24,1750.000000,1760.000000,1740.000000,1750.000000,1241.945068,20
2009-06-25,1770.000000,1790.000000,1740.000000,1770.000000,1256.138794,20
2009-06-26,1830.000000,1840.000000,1780.000000,1830.000000,1298.719849,20
2009-06-29,1800.000000,1820.000000,1770.000000,1800.000000,1308.900146,20
2009-06-30,1850.000000,1950.000000,1770.000000,1850.000000,1345.258789,20
2009-07-01,1840.000000,1940.000000,1840.000000,1940.000000,1410.703613,2267500
2009-07-02,1950.000000,2000.000000,1950.000000,2000.000000,1454.333496,3957500
2009-07-03,1980.000000,1980.000000,1960.000000,1980.000000,1439.790283,20
2009-07-06,2000.000000,2040.000000,1980.000000,2000.000000,1454.333496,20
2009-07-07,2010.000000,2050.000000,2000.000000,2010.000000,1461.604980,20
2009-07-08,2010.000000,2010.000000,2010.000000,2010.000000,1461.604980,0
2009-07-09,2070.000000,2100.000000,2040.000000,2070.000000,1505.235229,20
2009-07-10,2070.000000,2080.000000,2040.000000,2050.000000,1490.692017,5742500
2009-07-13,2070.000000,2070.000000,1960.000000,1960.000000,1425.246948,1210000
2009-07-14,2000.000000,2010.000000,1980.000000,2000.000000,1454.333496,20
2009-07-15,2100.000000,2100.000000,1990.000000,2100.000000,1527.050537,20
2009-07-16,2120.000000,2180.000000,2100.000000,2120.000000,1541.593506,20
2009-07-17,2000.000000,2380.000000,2000.000000,2170.000000,1577.951782,6657500
2009-07-20,2170.000000,2170.000000,2170.000000,2170.000000,1577.951782,0
2009-07-21,2150.000000,2250.000000,2150.000000,2150.000000,1563.408569,20
2009-07-22,2160.000000,2230.000000,2150.000000,2160.000000,1570.680298,2992500
2009-07-23,2180.000000,2210.000000,2140.000000,2180.000000,1585.223877,20
2009-07-24,2170.000000,2210.000000,2170.000000,2170.000000,1577.951782,20
2009-07-27,2180.000000,2400.000000,2180.000000,2400.000000,1745.200073,4340000
2009-07-28,2350.000000,2360.000000,2280.000000,2350.000000,1708.842041,20
2009-07-29,2360.000000,2370.000000,2330.000000,2360.000000,1716.113892,20
2009-07-30,2380.000000,2400.000000,2320.000000,2380.000000,1730.656860,20
2009-07-31,2320.000000,2420.000000,2320.000000,2320.000000,1687.027100,20
2009-08-03,2280.000000,2320.000000,2260.000000,2280.000000,1657.940308,20
2009-08-04,2320.000000,2320.000000,2260.000000,2320.000000,1687.027100,20
2009-08-05,2250.000000,2300.000000,2220.000000,2250.000000,1636.125122,20
2009-08-06,2230.000000,2260.000000,2160.000000,2230.000000,1621.582031,20
2009-08-07,2190.000000,2230.000000,2170.000000,2190.000000,1592.495239,20
2009-08-10,2200.000000,2220.000000,2160.000000,2200.000000,1599.767090,8122500
2009-08-11,2170.000000,2200.000000,2170.000000,2170.000000,1577.951782,20
2009-08-12,2190.000000,2200.000000,2160.000000,2180.000000,1585.223877,6682500
2009-08-13,2180.000000,2200.000000,2160.000000,2180.000000,1585.223877,6800000
2009-08-14,2160.000000,2190.000000,2140.000000,2160.000000,1570.680298,20
2009-08-18,2200.000000,2200.000000,2120.000000,2200.000000,1599.767090,20
2009-08-19,2200.000000,2200.000000,2150.000000,2200.000000,1599.767090,5075000
2009-08-20,2190.000000,2200.000000,2170.000000,2190.000000,1592.495239,20
2009-08-21,2160.000000,2160.000000,2140.000000,2160.000000,1570.680298,5332500
2009-08-24,2090.000000,2180.000000,2080.000000,2090.000000,1519.778687,20
2009-08-25,2080.000000,2120.000000,2070.000000,2080.000000,1512.506958,20
2009-08-26,2050.000000,2090.000000,2040.000000,2050.000000,1490.692017,20
2009-08-27,2040.000000,2050.000000,2010.000000,2040.000000,1483.420532,20
2009-08-28,2040.000000,2050.000000,2020.000000,2040.000000,1483.420532,20
2009-08-31,2020.000000,2040.000000,2010.000000,2020.000000,1468.877075,20
2009-09-01,2030.000000,2060.000000,2000.000000,2030.000000,1476.148682,20
2009-09-02,2060.000000,2060.000000,2010.000000,2060.000000,1497.963745,20
2009-09-03,2070.000000,2080.000000,2050.000000,2070.000000,1505.235229,20
2009-09-04,2080.000000,2080.000000,2060.000000,2080.000000,1512.506958,20
2009-09-07,2170.000000,2170.000000,2100.000000,2170.000000,1577.951782,20
2009-09-08,2180.000000,2220.000000,2140.000000,2180.000000,1585.223877,24780000
2009-09-09,2150.000000,2180.000000,2120.000000,2150.000000,1563.408569,20
2009-09-10,2070.000000,2150.000000,2070.000000,2070.000000,1505.235229,20
2009-09-11,2090.000000,2120.000000,2080.000000,2090.000000,1519.778687,20
2009-09-14,2130.000000,2130.000000,2060.000000,2130.000000,1548.864990,20
2009-09-15,2120.000000,2140.000000,2090.000000,2120.000000,1541.593506,20
2009-09-16,2170.000000,2180.000000,2120.000000,2170.000000,1577.951782,20
2009-09-17,2150.000000,2190.000000,2150.000000,2150.000000,1563.408569,20
2009-09-24,2180.000000,2190.000000,2120.000000,2180.000000,1585.223877,12222500
2009-09-25,2140.000000,2170.000000,2140.000000,2140.000000,1556.137207,20
2009-09-28,2100.000000,2140.000000,2100.000000,2100.000000,1527.050537,20
2009-09-29,2160.000000,2170.000000,2110.000000,2160.000000,1570.680298,20
2009-09-30,2140.000000,2180.000000,2120.000000,2140.000000,1556.137207,6637500
2009-10-01,2180.000000,2180.000000,2140.000000,2180.000000,1585.223877,20
2009-10-02,2180.000000,2190.000000,2160.000000,2180.000000,1585.223877,20
2009-10-05,2150.000000,2170.000000,2120.000000,2150.000000,1563.408569,20
2009-10-06,2200.000000,2200.000000,2160.000000,2200.000000,1599.767090,20
2009-10-07,2190.000000,2220.000000,2190.000000,2190.000000,1592.495239,20
